# x_m,y_m,w_tr_right_m,w_tr_left_m
741.8048455,1547.475965,3.541918033,6.34896429
744.1573313,1547.561169,3.492305025,6.389638022
746.5109073,1547.646148,3.44240494,6.430593101
748.8655845,1547.730925,3.392238488,6.471808754
751.2213598,1547.815542,3.341844373,6.51323546
753.5778702,1547.900585,3.291802578,6.554225027
755.934373,1547.987214,3.243313145,6.606136858
758.2901072,1548.076619,3.1947183,6.660207951
760.6443116,1548.169985,3.14320715,6.710168752
762.9962253,1548.268503,3.096964764,6.754806477
765.3450871,1548.373358,3.057235461,6.792914917
767.6901362,1548.485741,3.025265179,6.823294645
770.0306113,1548.606837,3.002301776,6.838673819
772.3657516,1548.737836,2.989595559,6.840269444
774.6947959,1548.879925,2.988400121,6.830617305
777.0169832,1549.034292,3.027226935,6.808545379
779.3315525,1549.202125,3.086515083,6.772886052
781.6377426,1549.384613,3.161051947,6.722474785
783.9347927,1549.582942,3.252124707,6.656148319
786.2219416,1549.798302,3.361037817,6.569268499
788.4984283,1550.031879,3.464748695,6.459318858
790.7634918,1550.284862,3.586814785,6.3299781
793.016371,1550.558439,3.73080017,6.18005432
795.2563049,1550.853798,3.89811441,6.008336655
797.4825324,1551.172127,4.09021234,5.813588447
799.6942925,1551.514613,4.308603947,5.594539065
801.8908242,1551.882445,4.550852222,5.349074874
804.0713664,1552.27681,4.79272913,5.076474955
806.2351581,1552.698897,5.065767562,4.775450663
808.3814382,1553.149894,5.427769851,4.444477238
810.5094457,1553.630987,5.843666644,4.081926214
812.6184196,1554.143367,6.264256077,3.686043655
814.7075988,1554.688219,6.55848227,3.302771865
816.7762223,1555.266733,6.852216383,2.986325712
818.823529,1555.880096,6.942158053,2.878172686
820.8437117,1556.535612,6.879531671,3.073057508
822.7920644,1557.287723,6.577494669,3.682169424
824.6057991,1558.212787,6.130658806,4.394846953
826.2220279,1559.387282,5.608457472,4.859027151
827.5958477,1560.865826,5.060098658,5.146070439
828.7480911,1562.623145,4.532382431,5.377567809
829.7146055,1564.615715,4.16019931,5.540279094
830.5312383,1566.800013,4.04610087,5.676502674
831.2338369,1569.132516,4.105709586,5.691424862
831.8582489,1571.5697,4.262684334,5.609191935
832.4403215,1574.068041,4.475916489,5.425709159
833.0159023,1576.584017,4.730207186,5.223716118
833.6208386,1579.074104,4.941856294,5.05241687
834.2909779,1581.494778,5.054503245,4.965137316
835.0621676,1583.802516,5.047555226,5.021572971
835.9702552,1585.953794,4.956345772,5.247786184
837.051088,1587.90509,4.701115553,5.649565764
838.3405118,1589.61288,4.359741927,5.997749271
839.8583412,1591.052406,3.884353942,6.469443857
841.5689055,1592.263839,3.402718836,6.949281546
843.4245388,1593.301387,2.956351663,7.148033496
845.3775753,1594.21926,2.73437497,7.157517143
847.3814879,1595.070388,3.017649719,6.930316135
849.4128207,1595.881761,3.491074745,6.537452618
851.469579,1596.656245,3.98465455,6.075844079
853.5505837,1597.395787,4.437981539,5.618228849
855.6546563,1598.102335,4.854147109,5.216843688
857.7806177,1598.777836,5.235985336,4.89611221
859.9272891,1599.424238,5.504432862,4.610908437
862.0934919,1600.043488,5.729643519,4.365145833
864.278047,1600.637533,5.927734895,4.155092472
866.4797758,1601.208322,6.088287585,3.976325248
868.6974994,1601.757801,6.195408478,3.869053246
870.9300388,1602.287918,6.281428678,3.785305186
873.1762155,1602.80062,6.348361981,3.732656139
875.4348504,1603.297856,6.387737579,3.68758256
877.7047648,1603.781572,6.406619474,3.650140837
879.9847799,1604.253716,6.41238608,3.626175028
882.2737168,1604.716236,6.407085502,3.61348615
884.5703967,1605.171078,6.362488298,3.651563563
886.8736408,1605.620191,6.252181787,3.755658167
889.1822702,1606.065521,6.136643086,3.864576592
891.4951062,1606.509017,6.018035623,3.999314822
893.8109699,1606.952626,5.898540257,4.141963857
896.1286825,1607.398294,5.779876351,4.282835809
898.4470651,1607.847971,5.657060564,4.416277295
900.764939,1608.303603,5.539963048,4.53738282
903.0811253,1608.767137,5.430814307,4.650211379
905.3944451,1609.240522,5.331851349,4.752419254
907.7037198,1609.725704,5.234129747,4.839810182
910.0077703,1610.224631,5.107119536,4.912588214
912.305418,1610.739251,4.997058748,4.968678901
914.5957452,1611.271041,4.905803322,5.07394612
916.8787581,1611.819817,4.814679047,5.207868816
919.1546668,1612.385026,4.663633931,5.349694112
921.4236816,1612.966116,4.53027922,5.481160345
923.6860127,1613.562537,4.377428339,5.596216674
925.9418703,1614.173735,4.236074941,5.694690973
928.1914646,1614.79916,4.107236208,5.777086806
930.4350059,1615.438259,3.990155803,5.844856704
932.6727043,1616.090481,3.887651409,5.913181802
934.9047701,1616.755274,3.81855645,5.999997358
937.1314135,1617.432085,3.767094064,6.073889476
939.3528447,1618.120363,3.717665324,6.135439681
941.5692739,1618.819557,3.675494776,6.185226312
943.7809114,1619.529114,3.64478201,6.223825267
945.9879673,1620.248482,3.636051543,6.25181068
948.1906519,1620.977111,3.667873904,6.269755518
950.3891754,1621.714447,3.709307012,6.267549149
952.583748,1622.459939,3.756324289,6.25638605
954.77458,1623.213035,3.776443037,6.236896002
956.9618814,1623.973183,3.804404785,6.209651227
959.1458627,1624.739832,3.839611634,6.175224992
961.3267339,1625.51243,3.868338283,6.134191827
963.5047053,1626.290424,3.899292493,6.08712769
965.6799871,1627.073264,3.935711928,6.034610089
967.8527896,1627.860396,3.977000298,5.977218156
970.0233228,1628.65127,4.030852888,5.922014767
972.1917972,1629.445334,4.090716232,5.8705075
974.3584228,1630.242035,4.153654862,5.815879184
976.5234099,1631.040821,4.219073858,5.75871514
978.6869688,1631.841142,4.286378733,5.699602142
980.8493095,1632.642445,4.365134562,5.63912835
983.0106424,1633.444178,4.450153348,5.577883237
985.1711777,1634.245789,4.535264865,5.506363642
987.3311255,1635.046728,4.619876557,5.42995039
989.4906961,1635.846441,4.703335898,5.35453803
991.6500998,1636.644376,4.782484209,5.280720944
993.8095467,1637.439983,4.859364205,5.209094293
995.969247,1638.232709,4.933388186,5.140253915
998.1294109,1639.022003,5.003969961,5.074796265
1000.290217,1639.807433,5.065897437,5.013213724
1002.451727,1640.588995,5.122760753,4.95554771
1004.613981,1641.366781,5.175819243,4.901721829
1006.777015,1642.140882,5.225147646,4.85165982
1008.940868,1642.911389,5.270820594,4.813361176
1011.105579,1643.678394,5.319237604,4.782871078
1013.271184,1644.441988,5.371986852,4.755913349
1015.437722,1645.202261,5.421302091,4.732412729
1017.605231,1645.959306,5.467258255,4.712294044
1019.773749,1646.713213,5.499275693,4.695482195
1021.943314,1647.464073,5.511635865,4.681902153
1024.113963,1648.211979,5.520859979,4.671478953
1026.285736,1648.95702,5.527021562,4.652934248
1028.458669,1649.699289,5.53140814,4.629252927
1030.632801,1650.438877,5.546907957,4.608503374
1032.80817,1651.175874,5.559568958,4.590610086
1034.984814,1651.910372,5.569465175,4.575497616
1037.16277,1652.642462,5.576670623,4.563090569
1039.342078,1653.372236,5.581259303,4.553313595
1041.522774,1654.099785,5.583305204,4.546091389
1043.704897,1654.825199,5.57803544,4.541348684
1045.888484,1655.548571,5.570195123,4.544954319
1048.073574,1656.269991,5.560031733,4.554345601
1050.260206,1656.98955,5.547619097,4.565993866
1052.448415,1657.707341,5.533518983,4.579824275
1054.638242,1658.423453,5.527257162,4.595762012
1056.829723,1659.137979,5.5189736,4.613732273
1059.022897,1659.851009,5.508742513,4.633660268
1061.217801,1660.562635,5.496638135,4.655471219
1063.414475,1661.272948,5.481702677,4.679090359
1065.612954,1661.982039,5.44961831,4.700214965
1067.813279,1662.69,5.415871604,4.720425465
1070.015486,1663.396921,5.380536403,4.742215843
1072.219614,1664.102894,5.343686584,4.765511171
1074.4257,1664.808011,5.305396056,4.790236533
1076.633783,1665.512361,5.26573876,4.811868409
1078.8439,1666.216037,5.22274951,4.825394621
1081.056091,1666.919131,5.176961831,4.840116162
1083.270391,1667.621732,5.130026092,4.855957773
1085.48684,1668.323932,5.082016273,4.872844211
1087.705476,1669.025823,5.033006383,4.914472369
1089.926336,1669.727495,4.983070465,4.964866448
1092.149459,1670.429041,4.93228259,5.016106884
1094.374882,1671.130551,4.900792251,5.068119278
1096.602644,1671.832116,4.871546573,5.120829232
1098.832782,1672.533828,4.841696063,5.150965627
1101.065335,1673.235777,4.811315452,5.178608584
1103.30034,1673.938056,4.780479493,5.206700242
1105.537836,1674.640755,4.749262957,5.235165612
1107.77786,1675.343966,4.717740635,5.263929719
1110.020451,1676.047779,4.691285885,5.287305009
1112.265646,1676.752287,4.664932908,5.309555858
1114.513483,1677.45758,4.638505487,5.331873044
1116.764,1678.163745,4.612076615,5.354186167
1119.017143,1678.869575,4.584582615,5.377695882
1121.272627,1679.570652,4.551979302,5.40118035
1123.530133,1680.26207,4.509781288,5.411100832
1125.789341,1680.938923,4.460207877,5.435718877
1128.049933,1681.596304,4.406189641,5.479865054
1130.311589,1682.229308,4.329703195,5.548460792
1132.573991,1682.833029,4.291433413,5.646544717
1134.836819,1683.402561,4.22944703,5.70992509
1137.099753,1683.932997,4.254575862,5.717989977
1139.362476,1684.419432,4.250328247,5.770954508
1141.624667,1684.85696,4.269990517,5.874411851
1143.886008,1685.240674,4.309784609,5.785668883
1146.14618,1685.565669,4.302846712,5.735777217
1148.404862,1685.827039,4.396606541,5.580351133
1150.661737,1686.019877,4.500777451,5.459205538
1152.916485,1686.139279,4.663433666,5.362596235
1155.168786,1686.180336,4.830587222,5.252954429
1157.418323,1686.138145,4.92752023,5.233684442
1159.664508,1686.008944,5.007868336,5.149763305
1161.905718,1685.793425,5.012173461,5.106925501
1164.140081,1685.49336,5.013214825,5.101280602
1166.365721,1685.110518,5.023269176,5.037526646
1168.580764,1684.646671,4.989543706,5.061947617
1170.783336,1684.103591,4.956656802,5.080071468
1172.971563,1683.483047,4.93364901,5.096959453
1175.143571,1682.786811,4.86672374,5.197053112
1177.297485,1682.016654,4.72850555,5.216136243
1179.431431,1681.174347,4.584252379,5.277985175
1181.543535,1680.26166,4.57920606,5.419058816
1183.631923,1679.280366,4.578016163,5.402633191
1185.694721,1678.232234,4.567944533,5.436985721
1187.730053,1677.119037,4.508211324,5.546984676
1189.736047,1675.942543,4.470282045,5.605852505
1191.710828,1674.704526,4.403386025,5.651406482
1193.652522,1673.406756,4.380265149,5.702212368
1195.559254,1672.051003,4.327274628,5.73726198
1197.42915,1670.639039,4.278222147,5.784679756
1199.260336,1669.172634,4.25997063,5.805166101
1201.050939,1667.653561,4.243128299,5.794442642
1202.799082,1666.083589,4.240079788,5.787116413
1204.502894,1664.464489,4.211869542,5.803930901
1206.160498,1662.798033,4.2581667,5.817893697
1207.770022,1661.085992,4.241559879,5.790133888
1209.32959,1659.330137,4.230582008,5.737150541
1210.837329,1657.532238,4.209351913,5.717472146
1212.291364,1655.694066,4.337503472,5.65055368
1213.689821,1653.817393,4.468626421,5.642741661
1215.030826,1651.90399,4.555391336,5.572159047
1216.312505,1649.955627,4.669765786,5.514461921
1217.532984,1647.974075,4.718383607,5.445393899
1218.690387,1645.961106,4.759939176,5.379023581
1219.782842,1643.918491,4.794203576,5.280895405
1220.808474,1641.848,4.830629856,5.235331765
1221.765408,1639.751404,4.8263567,5.132035028
1222.651771,1637.630475,4.909262737,5.108732294
1223.465688,1635.486983,4.95171942,5.029025054
1224.205285,1633.322699,4.958076916,4.979129985
1224.869361,1631.139334,5.102805304,4.857449984
1225.46117,1628.938197,5.182222006,4.774553083
1225.985772,1626.720432,5.289380629,4.659542315
1226.448236,1624.487187,5.337013862,4.602944875
1226.853629,1622.239605,5.329549307,4.56688764
1227.207019,1619.978832,5.38003012,4.523670245
1227.513471,1617.706013,5.423867112,4.509466078
1227.778054,1615.422295,5.453292232,4.502031729
1228.005834,1613.128821,5.454065527,4.533420695
1228.20188,1610.826737,5.423397957,4.58547146
1228.371258,1608.517189,5.36570225,4.664151368
1228.519035,1606.201322,5.285811376,4.765082732
1228.650279,1603.880281,5.188718433,4.864084559
1228.770057,1601.555212,5.105211121,4.961262205
1228.883437,1599.227259,5.015258345,5.064681104
1228.995484,1596.897569,4.923279702,5.16910279
1229.111268,1594.567285,4.815191824,5.269358426
1229.23571,1592.237524,4.715484458,5.360575886
1229.370962,1589.908824,4.626767773,5.440993089
1229.516678,1587.581202,4.563927766,5.504853257
1229.672422,1585.254657,4.515654918,5.557796482
1229.837756,1582.929189,4.477131989,5.601196343
1230.012247,1580.604795,4.447910257,5.635479461
1230.195457,1578.281477,4.427542876,5.661071542
1230.38695,1575.959231,4.403671671,5.678397659
1230.586291,1573.638059,4.385954665,5.688567279
1230.793043,1571.317957,4.375767548,5.698409605
1231.006772,1568.998927,4.372667905,5.701261874
1231.227039,1566.680966,4.376214243,5.697549147
1231.453411,1564.364074,4.38466329,5.687696758
1231.68545,1562.048249,4.398776457,5.672130435
1231.92272,1559.733492,4.418215977,5.651276408
1232.164786,1557.4198,4.442542766,5.623741123
1232.411212,1555.107173,4.471318139,5.583217042
1232.661562,1552.795611,4.520549072,5.538684764
1232.915399,1550.485111,4.573515282,5.490573424
1233.172288,1548.175673,4.629606552,5.439312969
1233.431793,1545.867297,4.687727205,5.385334145
1233.693477,1543.559981,4.73339079,5.329068485
1233.956905,1541.253724,4.78087646,5.27133619
1234.221641,1538.948525,4.829747657,5.216775568
1234.487249,1536.644384,4.879568203,5.161227372
1234.753293,1534.341299,4.929902333,5.105125715
1235.019336,1532.039269,4.980314738,5.048905302
1235.284943,1529.738294,5.030370614,4.979114987
1235.549678,1527.438373,5.079635705,4.910049846
1235.813104,1525.139504,5.127676349,4.842175655
1236.074787,1522.841687,5.174059523,4.775929678
1236.334289,1520.54492,5.21835288,4.739157461
1236.591175,1518.249204,5.262200978,4.705352872
1236.84501,1515.954536,5.305841655,4.674481211
1237.095356,1513.660916,5.346094261,4.64698004
1237.341778,1511.368343,5.382529304,4.623287299
1237.583839,1509.076816,5.414718081,4.598123162
1237.821105,1506.786334,5.442232669,4.570530735
1238.053139,1504.496896,5.464645893,4.548067863
1238.279505,1502.208501,5.481531278,4.538702624
1238.499766,1499.921149,5.492462985,4.540965217
1238.713488,1497.634837,5.49701572,4.549673881
1238.920233,1495.349566,5.494764625,4.565270743
1239.119567,1493.065335,5.485285139,4.568535105
1239.311053,1490.782141,5.468421205,4.572290432
1239.494254,1488.499986,5.443592255,4.584272778
1239.668736,1486.218866,5.410260865,4.604927506
1239.834062,1483.938782,5.368001767,4.634701543
1239.989797,1481.659733,5.316388977,4.676442633
1240.135973,1479.381639,5.255378264,4.734519105
1240.273695,1477.10424,5.185984418,4.800964147
1240.404221,1474.82725,5.109404918,4.874523862
1240.528811,1472.550385,5.026844048,4.953946348
1240.648724,1470.273359,4.93951285,5.037981907
1240.765217,1467.995886,4.848628857,5.125383422
1240.87955,1465.717681,4.755415656,5.214906864
1240.992982,1463.438459,4.661102314,5.313600547
1241.10677,1461.157933,4.566922711,5.412366643
1241.222174,1458.875819,4.474114824,5.509541068
1241.340453,1456.591831,4.383920003,5.60389866
1241.462865,1454.305684,4.297582279,5.694220543
1241.590668,1452.017091,4.216347753,5.779294613
1241.725122,1449.725769,4.141464093,5.857547956
1241.867485,1447.43143,4.074383513,5.914421845
1242.019016,1445.13379,4.01802465,5.962455352
1242.180974,1442.832564,3.971771462,6.000461575
1242.354616,1440.527465,3.936876932,6.027258947
1242.541203,1438.218208,3.91459619,6.04167018
1242.741992,1435.904508,3.906187417,6.042520873
1242.958243,1433.58608,3.912913067,6.032620042
1243.191213,1431.262637,3.936041423,6.007021879
1243.442162,1428.933895,3.976848499,5.964348295
1243.712349,1426.599568,4.036620286,5.903417999
1244.003031,1424.25937,4.116655346,5.823040526
1244.315468,1421.913016,4.21826775,5.722012653
1244.650919,1419.560221,4.342790346,5.603369598
1245.010642,1417.200699,4.49157834,5.470337693
1245.395895,1414.834164,4.666013175,5.313012818
1245.807938,1412.460332,4.867181497,5.130112502
1246.247884,1410.078953,5.086492369,4.920266932
1246.711147,1407.691193,5.327401394,4.68901962
1247.185714,1405.300068,5.577054024,4.445005287
1247.659069,1402.908717,5.822745276,4.200126233
1248.1187,1400.520276,6.052140137,3.96709104
1248.552092,1398.137886,6.253417315,3.759674128
1248.946732,1395.764685,6.415411701,3.591181735
1249.290106,1393.40381,6.527730783,3.473339151
1249.5697,1391.0584,6.580812305,3.419336223
1249.773001,1388.731595,6.56587696,3.442802937
1249.887494,1386.426532,6.474709749,3.525671699
1249.900665,1384.14635,6.299176037,3.706482211
1249.800002,1381.894187,6.187817621,3.940029613
1249.57299,1379.673183,6.037025358,4.233801055
1249.208017,1377.486409,5.798532373,4.446211308
1248.70475,1375.336124,5.478094717,4.774130697
1248.070516,1373.22403,5.129250164,5.07931429
1247.312794,1371.15182,4.827933497,5.447538928
1246.439061,1369.121187,4.566964894,5.840392984
1245.456791,1367.133823,4.195815535,6.097916692
1244.373463,1365.19142,3.89489502,6.333656511
1243.196554,1363.295671,3.685423523,6.473030318
1241.933538,1361.448268,3.510266736,6.589489923
1240.591895,1359.650903,3.448136623,6.614323938
1239.179099,1357.905269,3.491053541,6.599698365
1237.702628,1356.213059,3.573993481,6.524299042
1236.169481,1354.575582,3.76057989,6.348219441
1234.583411,1352.991539,3.940622741,5.995844406
1232.946818,1351.458548,4.183817766,5.55135621
1231.262099,1349.974223,4.426477741,5.132368798
1229.531651,1348.536177,4.809609941,4.730852651
1227.75787,1347.142024,5.138260859,4.394263194
1225.943152,1345.789377,5.414194955,4.100160205
1224.089894,1344.47585,5.639502195,3.822501234
1222.200493,1343.199056,5.8176714,3.598458309
1220.277345,1341.956609,5.951933496,3.423643452
1218.322846,1340.746123,6.04534257,3.293978699
1216.339393,1339.565211,6.100840944,3.221938594
1214.329383,1338.411487,6.121310442,3.192921805
1212.295211,1337.282564,6.109611835,3.198029221
1210.239275,1336.176055,6.068614295,3.220892098
1208.163971,1335.089575,6.005185487,3.260797691
1206.071695,1334.020737,5.920816294,3.324570092
1203.964844,1332.967154,5.816033819,3.41907159
1201.845814,1331.926441,5.693884454,3.549630256
1199.717003,1330.896209,5.557469425,3.694070553
1197.580805,1329.874074,5.409942468,3.849046803
1195.439618,1328.857649,5.254505402,3.995126939
1193.295839,1327.844547,5.094402234,4.144831892
1191.151864,1326.832382,4.932912389,4.295110683
1189.010088,1325.818767,4.773343599,4.433044612
1186.87291,1324.801316,4.619024987,4.562137444
1184.742718,1323.77765,4.473303822,4.682112219
1182.621062,1322.746219,4.338626171,4.796531132
1180.507853,1321.707097,4.214979837,4.906213064
1178.402813,1320.660547,4.101975122,5.00551766
1176.305661,1319.60683,3.999225231,5.094813427
1174.21612,1318.546207,3.906860472,5.192993597
1172.13391,1317.478941,3.825286682,5.282593901
1170.058752,1316.405291,3.752818224,5.363248679
1167.990368,1315.325521,3.689077621,5.427781358
1165.928478,1314.239891,3.633689059,5.473053759
1163.872804,1313.148664,3.586278189,5.510492464
1161.823066,1312.052101,3.546471944,5.540297111
1159.778986,1310.950463,3.513898379,5.558640734
1157.740285,1309.844012,3.488186513,5.57022863
1155.706684,1308.733009,3.468966199,5.575417815
1153.677904,1307.617717,3.455868002,5.57456525
1151.653666,1306.498396,3.448523092,5.568027961
1149.633691,1305.375309,3.446563148,5.55616314
1147.6177,1304.248716,3.449620283,5.539328236
1145.605414,1303.11888,3.457326973,5.53653609
1143.596555,1301.986062,3.469316002,5.530428413
1141.590843,1300.850523,3.485220418,5.520421686
1139.587999,1299.712526,3.504673499,5.506876107
1137.587745,1298.572331,3.527308726,5.490152276
1135.589802,1297.4302,3.552759772,5.472363841
1133.59389,1296.286396,3.580660488,5.45489733
1131.599731,1295.141179,3.61064491,5.435337266
1129.607046,1293.99481,3.642347258,5.414046262
1127.615556,1292.847553,3.675401948,5.391387389
1125.624982,1291.699667,3.709443611,5.367724167
1123.635045,1290.551416,3.744107107,5.334812299
1121.645466,1289.403059,3.779027547,5.290777631
1119.655966,1288.25486,3.813840315,5.246825998
1117.666267,1287.107079,3.852392421,5.203321955
1115.676089,1285.959977,3.8940414,5.160630429
1113.685153,1284.813818,3.934488884,5.119116697
1111.693181,1283.668862,3.973371861,5.079146353
1109.699893,1282.52537,4.010327705,5.041085292
1107.705011,1281.383605,4.044994195,5.005299689
1105.708256,1280.243827,4.077009522,4.971562862
1103.709395,1279.106253,4.106079581,4.940118725
1101.708422,1277.970873,4.132215252,4.911628138
1099.705397,1276.83761,4.155513247,4.885992945
1097.700383,1275.706388,4.17607024,4.867397996
1095.693441,1274.577129,4.193982885,4.853054495
1093.684632,1273.449757,4.209347817,4.841273365
1091.674018,1272.324194,4.222261657,4.831956718
1089.661661,1271.200364,4.232821023,4.825006723
1087.647622,1270.078189,4.241122527,4.820325596
1085.631962,1268.957593,4.247262786,4.817815604
1083.614742,1267.838499,4.251338421,4.817379051
1081.596026,1266.720829,4.253446066,4.818918284
1079.575873,1265.604508,4.253682363,4.822335681
1077.554346,1264.489457,4.250365707,4.827533656
1075.531505,1263.375601,4.241086487,4.834414651
1073.507413,1262.262861,4.230223963,4.842881137
1071.482131,1261.151162,4.217874888,4.85283561
1069.45572,1260.040425,4.204136041,4.864180593
1067.428242,1258.930575,4.18910423,4.876818629
1065.399759,1257.821534,4.17287629,4.890652288
1063.370331,1256.713225,4.155549084,4.905584158
1061.340021,1255.605572,4.137219504,4.921516851
1059.308889,1254.498497,4.117984469,4.938353
1057.276998,1253.391924,4.097940928,4.955481172
1055.244409,1252.285775,4.077185855,4.972365812
1053.211183,1251.179974,4.055816254,4.989861807
1051.177382,1250.074443,4.033929153,5.007871888
1049.143068,1248.969107,4.011621608,5.026298811
1047.108301,1247.863886,3.991507865,5.045045355
1045.073144,1246.758706,3.971852994,5.064014322
1043.037657,1245.653489,3.952069648,5.083108542
1041.001903,1244.548157,3.932254941,5.102230867
1038.965943,1243.442635,3.912506013,5.121284178
1036.929838,1242.336844,3.892920022,5.140171382
1034.893649,1241.230709,3.873594144,5.158795415
1032.85744,1240.124152,3.854625575,5.177059241
1030.82127,1239.017096,3.836111528,5.194865853
